datetime,season,is_jbn,motivo_classificacao,wspd_ms,speed_thresh,shear_ms,shear_thresh,wdir
2007-03-27 00:00:00,MAM,False,Vento em 850hPa baixo (8.2 < P75 9.3 m/s) | Cisalhamento baixo (-0.5 < P75 2.1 m/s),8.2,9.3,-0.5,2.0999999999999996,10.0
2007-03-28 00:00:00,MAM,False,Vento em 850hPa baixo (8.2 < P75 9.3 m/s) | Cisalhamento baixo (-2.1 < P75 2.1 m/s),8.2,9.3,-2.1000000000000014,2.0999999999999996,15.0
2007-03-28 12:00:00,MAM,False,Cisalhamento baixo (-1.5 < P75 2.1 m/s),9.3,9.3,-1.5,2.0999999999999996,5.0
2007-03-29 12:00:00,MAM,False,Vento em 850hPa baixo (6.2 < P75 9.3 m/s) | Cisalhamento baixo (0.5 < P75 2.1 m/s),6.2,9.3,0.5,2.0999999999999996,5.0
2007-03-30 00:00:00,MAM,False,Vento em 850hPa baixo (5.7 < P75 9.3 m/s) | Cisalhamento baixo (-5.6 < P75 2.1 m/s),5.7,9.3,-5.6000000000000005,2.0999999999999996,30.0
2007-03-30 12:00:00,MAM,False,Cisalhamento baixo (0.6 < P75 2.1 m/s),9.3,9.3,0.6000000000000014,2.0999999999999996,10.0
2007-03-31 00:00:00,MAM,False,Vento em 850hPa baixo (6.7 < P75 9.3 m/s) | Cisalhamento baixo (0.5 < P75 2.1 m/s),6.7,9.3,0.5,2.0999999999999996,360.0
2007-03-31 12:00:00,MAM,False,Vento em 850hPa baixo (8.2 < P75 9.3 m/s) | Cisalhamento baixo (-0.5 < P75 2.1 m/s),8.2,9.3,-0.5,2.0999999999999996,10.0
2007-04-01 00:00:00,MAM,False,Vento em 850hPa baixo (4.6 < P75 9.3 m/s) | Cisalhamento baixo (0.0 < P75 2.1 m/s) | Direção fora do setor NW-N-NE (265.0°),4.6,9.3,0.0,2.0999999999999996,265.0
2007-04-02 12:00:00,MAM,False,Vento em 850hPa baixo (4.1 < P75 9.3 m/s) | Cisalhamento baixo (0.0 < P75 2.1 m/s),4.1,9.3,0.0,2.0999999999999996,350.0
2007-04-03 00:00:00,MAM,False,Vento em 850hPa baixo (2.1 < P75 9.3 m/s) | Cisalhamento baixo (-4.6 < P75 2.1 m/s),2.1,9.3,-4.6,2.0999999999999996,340.0
2007-04-03 12:00:00,MAM,False,Vento em 850hPa baixo (5.1 < P75 9.3 m/s) | Cisalhamento baixo (0.5 < P75 2.1 m/s),5.1,9.3,0.5,2.0999999999999996,360.0
2007-04-04 12:00:00,MAM,False,Vento em 850hPa baixo (1.0 < P75 9.3 m/s) | Cisalhamento baixo (-4.1 < P75 2.1 m/s),1.0,9.3,-4.1,2.0999999999999996,305.0
2007-04-05 00:00:00,MAM,False,Vento em 850hPa baixo (3.6 < P75 9.3 m/s) | Cisalhamento baixo (1.5 < P75 2.1 m/s) | Direção fora do setor NW-N-NE (215.0°),3.6,9.3,1.5,2.0999999999999996,215.0
2007-04-05 12:00:00,MAM,False,Vento em 850hPa baixo (2.1 < P75 9.3 m/s) | Cisalhamento baixo (0.0 < P75 2.1 m/s),2.1,9.3,0.0,2.0999999999999996,340.0
2007-04-06 00:00:00,MAM,False,Vento em 850hPa baixo (4.6 < P75 9.3 m/s) | Cisalhamento baixo (1.5 < P75 2.1 m/s) | Direção fora do setor NW-N-NE (110.0°),4.6,9.3,1.4999999999999996,2.0999999999999996,110.0
2007-04-06 12:00:00,MAM,False,Vento em 850hPa baixo (7.2 < P75 9.3 m/s) | Cisalhamento baixo (1.0 < P75 2.1 m/s),7.2,9.3,1.0,2.0999999999999996,340.0
2007-04-07 00:00:00,MAM,False,Vento em 850hPa baixo (3.6 < P75 9.3 m/s) | Cisalhamento baixo (-7.7 < P75 2.1 m/s) | Direção fora do setor NW-N-NE (280.0°),3.6,9.3,-7.700000000000001,2.0999999999999996,280.0
2007-04-07 12:00:00,MAM,False,Vento em 850hPa baixo (7.7 < P75 9.3 m/s),7.7,9.3,4.6,2.0999999999999996,340.0
2007-04-08 00:00:00,MAM,False,Vento em 850hPa baixo (7.7 < P75 9.3 m/s) | Cisalhamento baixo (-3.6 < P75 2.1 m/s) | Direção fora do setor NW-N-NE (285.0°),7.7,9.3,-3.6000000000000005,2.0999999999999996,285.0
2007-04-08 12:00:00,MAM,False,Vento em 850hPa baixo (7.2 < P75 9.3 m/s) | Cisalhamento baixo (-6.2 < P75 2.1 m/s) | Direção fora do setor NW-N-NE (260.0°),7.2,9.3,-6.2,2.0999999999999996,260.0
2007-04-09 00:00:00,MAM,False,Cisalhamento baixo (0.5 < P75 2.1 m/s) | Direção fora do setor NW-N-NE (180.0°),11.3,9.3,0.5,2.0999999999999996,180.0
2007-04-10 00:00:00,MAM,False,Vento em 850hPa baixo (6.2 < P75 9.3 m/s) | Cisalhamento baixo (-0.5 < P75 2.1 m/s) | Direção fora do setor NW-N-NE (65.0°),6.2,9.3,-0.5,2.0999999999999996,65.0
2007-04-10 12:00:00,MAM,True,Critério JBN satisfeito,10.8,9.3,9.3,2.0999999999999996,360.0
2007-04-11 00:00:00,MAM,False,Vento em 850hPa baixo (7.7 < P75 9.3 m/s),7.7,9.3,4.1,2.0999999999999996,35.0
2007-04-11 12:00:00,MAM,True,Critério JBN satisfeito,13.4,9.3,8.8,2.0999999999999996,5.0
2007-04-27 00:00:00,MAM,False,Cisalhamento baixo (-1.1 < P75 2.1 m/s) | Direção fora do setor NW-N-NE (175.0°),11.8,9.3,-1.0999999999999996,2.0999999999999996,175.0
